0,1243626458,283305,113217
0,1235749021,283305,51006
0,1242845442,283305,43968
0,1241112301,283305,21551
1,1239384566,283305,16437
1,1239816424,283305,16060
0,1242845423,283305,15087
0,1239036008,283305,3826
1,1242160577,283305,769
0,1216023892,204767,113217
1,1220232301,204767,4593
1,1216727074,204767,3845
1,1220232299,204767,3094
0,1233466426,189826,113217
1,1200640634,176333,72140
1,1195559852,176333,66099
1,1200640520,176333,60022
1,1205317038,176333,45682
1,1200640708,176333,31075
1,1195560265,176333,13778
1,1163216676,176333,10648
1,1205316995,176333,7746
1,1195558973,176333,3883
1,1195559407,176333,2420
1,1200640672,176333,2259
1,1200640664,176333,1938
1,1195560352,176333,1426
1,1232159813,169266,9703
1,1242672153,169266,8193
1,1235592415,169266,4753
0,1235101334,132434,113217
0,1235767319,132434,43362
0,1235113445,132434,7684
0,1236447867,132434,6259
1,1235585874,132434,2437
0,1229729205,129278,114229
0,1229729951,129278,30708
1,1229730006,129278,26295
0,1231225470,129278,16811
0,1231209775,129278,14635
0,1231225474,129278,12518
0,1231209736,129278,11945
1,1229728732,129278,10632
0,1229729993,129278,8849
0,1229730023,129278,7684
0,1231209766,129278,7528
1,1210913325,125636,7029
0,1201706724,117193,250331
0,1220771238,117193,176333
0,1220771237,117193,114608
0,1220771134,117193,113217
0,1199547525,117193,43362
0,1220774295,117193,36704
0,1220773508,117193,24628
0,1220773506,117193,10928
0,1220774595,117193,10693
0,1201703689,117193,10648
0,1220773510,117193,10505
1,1201703659,117193,2259
0,1204572458,114229,113217
1,1210627610,114229,45682
1,1198784175,114229,43362
1,1238792930,114229,34231
1,1198358645,114229,30207
1,1217253741,114229,22842
1,1197491678,114229,20692
1,1236799570,114229,724
0,1209727156,113237,176333
0,1207257728,113237,114229
1,1208123987,113237,87505
0,1209727208,113237,45682
0,1210007072,113237,43362
0,1207312823,113237,37876
1,1205682293,113237,22862
1,1210264227,113237,13937
0,1209727170,113237,1938
0,1205499440,113237,673
1,1234862227,113217,57299
1,1199316218,113217,43362
1,1231570818,113217,34231
1,1243371654,113217,11219
1,1243327908,113217,10678
1,1235304890,113217,7784
1,1234863651,113217,7684
1,1190645304,110239,3650
1,1198531354,103981,3319
1,1236378510,101894,10686
1,1142651151,95287,34494
1,1203179244,94684,7036
1,1200233563,92861,68019
0,1165518283,92861,15577
1,1238053387,90918,22477
1,1237097009,90918,10686
1,1155910340,90918,9813
0,1167852200,87399,10928
0,1236576837,87287,46915
0,1238714112,87287,4770
0,1235876639,86230,16483
0,1235876762,86230,10687
0,1181901774,85007,10532
1,1209133202,80949,15699
1,1246093836,80543,29204
1,1239995887,80543,14495
0,1239741349,80543,3828
0,1239743211,80543,2646
1,1243178680,79803,1494
0,1204824002,79117,24437
1,1223779045,73648,6127
1,1156783802,70690,34380
0,1235401778,69627,113217
0,1223351127,69627,43362
0,1231529834,69627,30506
1,1232414175,69627,29267
0,1229964908,69627,8849
1,1225131495,69627,2743
0,1207760302,68023,156434
0,1207760227,68023,114229
0,1207740782,68023,113217
0,1245272430,68023,43362
0,1207766588,68023,30207
0,1207382230,68023,22948
0,1207766513,68023,20692
0,1207381606,68023,506
1,1194755307,66099,176333
1,1194756850,66099,114608
0,1201180316,66099,113217
1,1195535295,66099,93762
1,1194831587,66099,47052
1,1194578412,66099,43418
0,1194748443,66099,28454
1,1194930741,66099,25136
1,1194832748,66099,21081
0,1194748443,66099,14722
0,1194786316,66099,10326
0,1214656981,62817,82199
0,1245378404,61774,113217
1,1246509902,61426,14002
0,1206462700,61252,114229
0,1207089413,61252,113217
0,1205527024,61252,43362
0,1215440182,61252,22842
1,1215454616,61252,34697
0,1203454619,61252,13993
1,1206459801,61252,19283
0,1182066030,61252,5398
1,1216145650,61252,4509
0,1203454645,61252,4361
0,1230873277,60154,113217
0,1240699923,60154,16060
1,1231111294,60154,5582
1,1232640050,60154,4465
1,1232557743,60154,3287
0,1200284112,60022,250331
1,1200247072,60022,176333
1,1200245918,60022,114608
0,1200284233,60022,114229
0,1208364933,60022,86329
