1,1241711903,315013,63949
1,1234620354,306488,72262
0,1235676280,283305,162099
0,1242059210,283305,121368
0,1243626458,283305,113217
0,1243540017,283305,54699
0,1244148860,283305,53406
0,1235749021,283305,51006
0,1236112448,283305,46412
0,1242845442,283305,43968
0,1241804889,283305,41736
0,1242059322,283305,41454
1,1241458532,283305,38422
0,1235753492,283305,35478
0,1240590989,283305,25886
0,1237478484,283305,25795
0,1241112238,283305,22755
0,1241112301,283305,21551
0,1240249649,283305,20954
1,1239989802,283305,19178
1,1239384566,283305,16437
0,1240933283,283305,16255
1,1239816424,283305,16060
0,1237918780,283305,15241
0,1242845423,283305,15087
0,1239036008,283305,3826
1,1242413753,283305,1319
0,1239895896,283305,1256
1,1242160577,283305,769
0,1241039438,283305,116
1,1240059084,282562,34806
1,1240059560,282562,30753
1,1239197243,282562,20351
1,1236783769,282562,3287
0,1234416389,273825,9447
1,1234261096,271134,30868
1,1149438385,271118,6126
1,1221866503,268747,146747
1,1237555875,268747,113217
1,1243720418,268747,38323
1,1242368365,268747,35478
1,1237708126,268747,724
1,1245619149,267745,8214
0,1231699074,262087,4512
0,1200378272,262086,29807
0,1196464498,261726,42696
0,1242006574,261726,7684
0,1190296052,254645,149868
1,1203655411,254055,146148
1,1219994214,254055,130120
1,1211017947,254055,1973
1,1220296911,254055,1845
1,1163011281,253653,28031
1,1226666351,248157,115722
0,1226961853,248157,114608
0,1226677914,248157,114229
0,1226946909,248157,84595
0,1226666359,248157,67455
1,1227037824,248157,60208
0,1226961891,248157,59551
0,1226698159,248157,48997
0,1227039434,248157,45948
0,1226958533,248157,45682
0,1226666370,248157,43362
1,1230589902,248157,43334
1,1243544497,248157,41067
1,1227037829,248157,39915
0,1227039368,248157,35478
1,1226958602,248157,25136
0,1226677974,248157,22842
0,1227038727,248157,20692
0,1226677869,248157,18716
0,1227039374,248157,512
0,1226698133,248157,16339
1,1226958575,248157,16276
0,1227142156,248157,16006
0,1227066214,248157,13737
0,1227146248,248157,13171
0,1227039398,248157,8849
1,1243544549,248157,8193
1,1228149891,248157,7690
0,1227065951,248157,7684
1,1226958545,248157,7668
1,1233104670,248157,5021
0,1226958589,248157,3883
0,1227142204,248157,3246
1,1227039408,248157,1256
1,1246397735,245118,37008
1,1245903771,245118,19149
1,1241605532,244382,10184
0,1241609237,244382,7889
0,1241609124,244382,7739
1,1185540873,239246,17456
0,1191607240,236743,118113
1,1194560539,236743,96039
1,1193541619,236743,89960
1,1191607242,236743,35731
1,1191607235,236743,18478
0,1196186892,236743,10928
1,1195152387,236743,6126
0,1195152320,236743,499
1,1221147683,236202,131437
0,1175552029,236202,79724
1,1202607803,236202,65112
1,1206581870,236202,42631
1,1213394117,236202,34806
1,1226413777,236202,18347
1,1238878348,236202,17111
1,1213394116,236202,12800
1,1221147682,236202,11411
1,1217029000,236202,11264
