1,1234620354,306488,72262
0,1243626458,283305,113217
0,1235749021,283305,51006
0,1242845442,283305,43968
0,1241804889,283305,41736
1,1241458532,283305,38422
0,1235753492,283305,35478
0,1240590989,283305,25886
0,1237478484,283305,25795
0,1241112301,283305,21551
0,1240249649,283305,20954
1,1239989802,283305,19178
1,1239384566,283305,16437
0,1240933283,283305,16255
1,1239816424,283305,16060
0,1237918780,283305,15241
0,1242845423,283305,15087
0,1239036008,283305,3826
1,1242413753,283305,1319
1,1242160577,283305,769
0,1241039438,283305,116
0,1234416389,273825,9447
1,1237555875,268747,113217
1,1242368365,268747,35478
1,1237708126,268747,724
0,1242006574,261726,7684
1,1246397735,245118,37008
1,1241605532,244382,10184
0,1241609237,244382,7889
0,1241609124,244382,7739
0,1230389538,233604,113217
1,1229414470,225461,33630
0,1215831940,225461,4458
0,1241047718,225461,849
1,1246367435,224331,39982
1,1222348619,223017,34606
1,1237417116,217719,17860
1,1246475468,214233,43236
0,1244474795,214233,14027
1,1245340857,214233,3519
1,1130361412,206102,31340
1,1220232285,204767,213776
0,1216023892,204767,113217
0,1217238054,204767,58960
1,1216011110,204767,28498
1,1220232301,204767,4593
1,1216727074,204767,3845
1,1220232299,204767,3094
1,1192158163,203614,105382
0,1244160351,202679,202680
0,1174403336,200149,38435
1,1234072622,199201,73065
1,1231923809,199201,67735
1,1227983518,199201,62052
1,1234350582,199201,47538
1,1233942237,199201,46915
1,1237985221,199201,46201
1,1229782458,199201,43400
0,1200303376,199201,43362
0,1196865786,199201,40497
1,1233234151,199201,33994
1,1241200347,199201,29709
1,1195891887,199201,29219
1,1225011369,199201,27161
0,1205438883,199201,24689
1,1201716508,199201,21481
1,1216631471,199201,19806
1,1195844980,199201,18716
1,1237272713,199201,18355
1,1238307626,199201,18283
1,1231313272,199201,16515
0,1231313208,199201,16255
1,1224482914,199201,16217
1,1196280016,199201,15887
1,1206538078,199201,15135
1,1217183273,199201,12840
1,1196239947,199201,10989
1,1196195159,199201,9085
0,1246905369,199201,7291
1,1245343161,199201,5582
1,1221391519,199201,4827
1,1244469005,199201,4780
1,1202636584,199201,4559
1,1204556240,199201,4479
0,1195727210,199201,3355
1,1231923995,199201,3146
1,1232002760,199201,874
1,1236747874,199201,724
1,1203931675,199201,512
1,1202408163,199201,426
1,1242719123,199201,56
0,1244501937,198846,72768
1,1217958346,197457,67455
1,1244228919,197457,41790
0,1246038731,197457,35478
1,1229556183,197457,34546
0,1215126536,196438,98028
1,1219808037,196438,30708
1,1220317439,196438,22846
1,1216781242,196438,16790
0,1220407036,196438,14425
1,1214066486,196438,6781
0,1221522614,196438,3024
1,1215009665,196438,467
1,1241725350,195224,57299
1,1236980851,195224,34231
1,1235363275,195224,16255
0,1233466426,189826,113217
0,1217907969,185808,22809
0,1156076630,178712,31283
1,1227444399,178712,30045
1,1129934427,178227,2140
1,1190704293,176333,226009
1,1195559787,176333,173047
1,1175321201,176333,123294
1,1195560413,176333,117186
1,1200640708,176333,102312
1,1195559397,176333,96039
1,1195560272,176333,86391
1,1200640634,176333,72140
1,1178876831,176333,69120
1,1195559852,176333,66099
1,1200640520,176333,60022
1,1205317038,176333,45682
1,1205316905,176333,42631
1,1196168915,176333,40269
1,1195560519,176333,38624
1,1195560004,176333,34827
1,1195560501,176333,34806
1,1200640708,176333,31075
1,1195558506,176333,29219
1,1195559976,176333,25307
1,1195559953,176333,22907
1,1195558971,176333,16220
1,1196168896,176333,15887
1,1195560265,176333,13778
1,1195558527,176333,12616
1,1205317074,176333,11954
1,1163216676,176333,10648
1,1205316995,176333,7746
1,1195558973,176333,3883
1,1195559407,176333,2420
1,1200640672,176333,2259
1,1200640664,176333,1938
1,1195560352,176333,1426
1,1207480578,173697,113386
0,1207320066,173697,45655
0,1207434824,173697,44330
0,1207319761,173697,35054
1,1205970230,173697,33594
0,1205420576,173697,29782
0,1207320234,173697,29314
1,1207312437,173697,16455
0,1205180477,173697,10507
0,1205374870,173697,5038
0,1207425393,173697,4731
1,1208611779,173697,4132
