1,1242858689,334587,204137
1,1242858347,334587,9720
0,1164060555,334238,220471
0,1224476461,333883,192457
0,1217007079,333883,175838
1,1232460452,333883,147788
1,1217138986,333883,126436
1,1217349665,333883,91885
1,1217077869,333883,88623
0,1226166483,333883,43356
0,1228675398,333883,41256
1,1221869224,333883,31354
0,1225212329,333883,31075
0,1217077570,333883,24636
0,1223125417,333883,14700
1,1217077325,333883,8289
1,1246473779,332894,213688
1,1151347317,332894,25694
0,1245252922,332651,87165
1,1242019329,328906,268226
0,1225858235,328906,148555
0,1242019398,328906,127283
0,1241685292,328906,121872
0,1241685358,328906,76585
0,1242019442,328906,73594
1,1241685297,328906,67087
0,1241685252,328906,66613
0,1242019376,328906,65457
0,1229074386,328906,64983
0,1242019276,328906,64496
0,1242019303,328906,64448
0,1241685439,328906,46142
0,1241685435,328906,34046
0,1241685431,328906,17478
0,1203512850,328575,330595
1,1204124830,328575,285735
0,1205627557,328575,259585
0,1203016773,328575,229890
1,1203016645,328575,226747
0,1204059863,328575,190754
1,1204059865,328575,190043
1,1205537989,328575,179355
1,1208316720,328575,166063
1,1204053769,328575,164648
0,1203567600,328575,161423
1,1208316707,328575,143787
1,1204148442,328575,142624
0,1209408179,328575,134594
1,1207795767,328575,132192
0,1202757171,328575,129356
1,1204124840,328575,128786
1,1208316715,328575,118865
0,1203016777,328575,114229
1,1204148444,328575,105679
1,1205537991,328575,98373
1,1204039135,328575,91187
0,1203512782,328575,90237
0,1203569076,328575,80505
0,1203016707,328575,79615
0,1203016738,328575,76769
0,1203512855,328575,76750
1,1205537971,328575,68158
0,1203569194,328575,60557
0,1204039205,328575,59788
0,1202746931,328575,58324
0,1202757187,328575,45948
1,1204052440,328575,40561
0,1209408118,328575,34762
1,1203912043,328575,34587
0,1209408174,328575,33632
0,1203912675,328575,29617
1,1203566227,328575,28251
0,1203016706,328575,22914
1,1202751932,328575,18487
1,1207795730,328575,18295
0,1203016769,328575,14211
0,1203569209,328575,11948
1,1204052432,328575,8495
1,1208316710,328575,7125
1,1203567598,328575,6460
0,1203512853,328575,1169
1,1191360468,328072,139392
1,1234279628,327933,157973
0,1240718386,327220,127771
1,1209138598,327220,37708
1,1237579051,326400,79985
1,1242745485,324882,206535
1,1243614920,324882,189533
1,1242745486,324882,99713
1,1245427993,324882,59092
0,1199459546,323439,80505
1,1126878466,323439,41515
0,1195646222,323439,33632
0,1190285304,323439,5568
1,1202794833,323095,184857
1,1204483738,323095,144377
1,1212179088,323095,130643
1,1225410109,323095,119265
0,1223533062,323095,27056
0,1205335063,323095,9447
1,1168214692,322942,134798
0,1172447784,322942,63459
0,1175383224,322942,8211
1,1245924016,322897,2089
1,1244743942,322647,262993
0,1244699362,322647,134311
1,1217619658,322556,105511
1,1242251878,321881,185186
0,1242490940,321108,332876
0,1245024595,321108,228819
1,1245468134,321108,196099
0,1242490771,321108,160415
0,1242490768,321108,151612
0,1245024642,321108,149180
0,1245468043,321108,147409
1,1245024623,321108,115076
0,1245024382,321108,113512
0,1245745063,321108,112656
0,1245024860,321108,107179
0,1242490767,321108,86391
0,1242490699,321108,81297
0,1245468189,321108,76827
1,1245744118,321108,74870
1,1245115256,321108,72262
0,1245744769,321108,68582
0,1242490614,321108,57923
1,1245115258,321108,52409
0,1242490946,321108,48316
0,1245024622,321108,46201
0,1245744721,321108,43051
0,1245744302,321108,42012
0,1242490764,321108,39679
0,1242490947,321108,37150
0,1244998811,321108,35478
0,1245744649,321108,34426
0,1242490962,321108,29359
0,1245399913,321108,24734
0,1245744746,321108,23246
0,1245744771,321108,23243
0,1245744747,321108,23240
0,1245744782,321108,23232
0,1245744762,321108,23225
0,1245399982,321108,23212
0,1245399980,321108,23211
0,1245399943,321108,23208
0,1242490959,321108,20457
0,1245745051,321108,13737
0,1242490968,321108,10334
0,1245024624,321108,10223
0,1242490972,321108,7483
0,1242490949,321108,3226
0,1196713898,321009,80505
1,1232944660,321009,48806
1,1245653635,320764,40783
1,1242614295,319252,253630
1,1200861551,319252,188252
1,1236996846,319252,87364
1,1200861561,319252,72145
1,1200861557,319252,66001
1,1202385044,319252,50071
1,1203461934,319252,41359
1,1230429626,319252,34326
1,1236996839,319252,5021
1,1236996849,319252,4805
1,1228199926,319252,1993
0,1194519096,319192,30625
0,1244522420,319066,120210
0,1195960468,318851,80505
0,1240157677,318667,166895
0,1226692093,317966,15960
1,1239032173,317950,273786
0,1187122155,317950,1872
0,1210297256,317567,80505
0,1176944116,317173,93620
1,1233379072,316873,157576
1,1245107441,316873,76051
0,1164251673,316861,37388
1,1169490263,316861,33786
0,1235006608,315845,68828
0,1210076427,315710,73787
0,1239132648,315469,12861
0,1195618919,315366,80505
0,1167227583,315096,124398
0,1161344984,315096,95039
1,1167867979,315096,35721
1,1166277159,315096,33994
1,1162405372,315096,15652
1,1241711903,315013,63949
1,1245331230,314439,15674
1,1231857274,313760,257080
1,1169013872,313760,192863
0,1231029670,313760,191175
0,1231029649,313760,166895
1,1231034720,313760,156905
0,1231029651,313760,143492
0,1231029632,313760,141504
0,1231175422,313760,127771
1,1196293334,313760,117557
1,1231029591,313760,115676
0,1231029672,313760,115076
0,1231175505,313760,113217
0,1231029619,313760,104098
0,1231029660,313760,87923
