0,1235767319,132434,43362
0,1236447867,132434,6259
1,1235585874,132434,2437
1,1229730006,129278,26295
0,1231225470,129278,16811
0,1231209775,129278,14635
0,1231209736,129278,11945
1,1229728732,129278,10632
0,1229729993,129278,8849
0,1231209766,129278,7528
1,1208123987,113237,87505
0,1209727208,113237,45682
0,1210007072,113237,43362
1,1205682293,113237,22862
0,1209727170,113237,1938
1,1198531354,103981,3319
1,1142651151,95287,34494
1,1203179244,94684,7036
0,1165518283,92861,15577
1,1238053387,90918,22477
1,1155910340,90918,9813
0,1235876639,86230,16483
1,1246093836,80543,29204
0,1239741349,80543,3828
0,1239743211,80543,2646
0,1223351127,69627,43362
0,1231529834,69627,30506
1,1232414175,69627,29267
0,1229964908,69627,8849
1,1225131495,69627,2743
0,1214656981,62817,82199
0,1205527024,61252,43362
0,1215440182,61252,22842
1,1215454616,61252,34697
1,1206459801,61252,19283
0,1182066030,61252,5398
0,1203454645,61252,4361
0,1222966725,59562,16455
1,1214797368,59553,6127
1,1212799379,58861,9804
0,1217132890,57847,43362
1,1242605140,57847,33391
1,1221513225,57847,30975
0,1236390700,57847,7784
0,1216604858,57847,4372
1,1238369494,57847,4091
1,1235357987,57847,3287
1,1221229355,57847,2743
0,1245184977,55142,43362
1,1246498229,55142,15579
0,1245185815,55142,11891
0,1233680992,54307,62948
1,1215130483,53746,8881
1,1231206255,53383,101386
1,1224691994,53383,87505
1,1221082104,53383,67294
1,1231990953,53383,66987
1,1215113798,53383,65454
1,1223134637,53383,44859
0,1215113885,53383,43362
1,1225241969,53383,40523
1,1231794924,53383,29267
0,1215303533,53383,27069
1,1223611060,53383,25810
0,1222892338,53383,16741
1,1222349077,53383,16483
0,1215303416,53383,15691
1,1218121296,53383,11715
1,1214529523,53383,10411
0,1215906568,53383,8652
0,1217250845,53383,7784
1,1215303390,53383,7720
1,1236049218,53383,4653
1,1217473802,53383,4633
1,1227900311,53383,4367
1,1215113886,53383,3883
1,1226449545,53158,73065
0,1237578295,53158,46915
1,1227570324,46648,4175
1,1181668012,43374,3523
1,1233834285,43362,34231
1,1236125099,43362,7784
1,1242181333,40480,37805
0,1245895408,39982,43362
0,1245907198,39982,22842
0,1245907209,39982,11697
0,1245907212,39982,7784
0,1245895424,39982,7291
0,1245907215,39982,6924
0,1245907216,39982,5375
1,1245907217,39982,4215
0,1217255919,39658,22828
1,1219334163,38745,7291
0,1218329065,38745,4372
0,1218377246,38745,2647
1,1231746109,38435,101386
1,1232682432,38435,4413
1,1246956328,37916,10051
1,1245883750,37916,2218
1,1245883756,37916,2176
1,1245346217,37805,40480
1,1246199387,37805,3498
0,1241386798,37644,15025
0,1241386104,37644,1599
1,1235189973,36703,46915
1,1219862636,36703,30935
1,1215275055,36703,26302
1,1215275047,36703,6127
1,1213359655,36703,4658
1,1224212425,36703,3511
0,1220962497,36703,1248
0,1213243087,36703,897
0,1221837678,36209,10725
1,1230590894,34902,45682
