"0","1230047012","336224","215086"
"1","1194104160","336224","151094"
"0","1199180573","336224","59378"
"0","1196465462","336224","8547"
"0","1195676634","336217","112748"
"1","1142434579","336217","93236"
"0","0","336217","76426"
"0","1215020125","336217","69281"
"1","1140408785","336216","318189"
"1","1151038048","336216","310693"
"1","1128632091","336216","289544"
"1","1124652824","336216","279379"
"1","1126679519","336216","231580"
"0","1153412919","336216","228973"
"1","1199156824","336216","195282"
"1","1161929431","336216","188532"
"1","1146721724","336216","138540"
"1","1203691113","336216","94395"
"1","1127888806","336216","88283"
"1","1207428219","336216","85449"
"1","1203691164","336216","83356"
"0","1195613977","336216","80505"
"1","1200425119","336216","71599"
"1","1151977186","336216","67960"
"1","1128488468","336216","63361"
"1","1192815051","336216","35569"
"1","1172765073","336216","27608"
"1","1209447167","336215","221629"
"0","1207551827","336215","167208"
"1","1135142437","336214","304998"
"1","1170219775","336214","280355"
"0","1146380280","336214","257604"
"1","1157342079","336214","213392"
"1","1145514540","336214","188499"
"1","1135130840","336214","150312"
"1","1152118370","336214","103017"
"1","1170219800","336214","59475"
"0","1156727989","336214","57026"
"1","1141785357","336214","7609"
"1","1126152211","336201","253822"
"1","1205461239","336200","336191"
"1","1202837780","336200","336169"
"1","1201143840","336200","335438"
"1","1199907894","336200","335381"
"1","1192729986","336200","335272"
"1","1205913966","336200","334821"
"1","1195150183","336200","334292"
"1","1191921643","336200","334153"
"1","1208398312","336200","333914"
"1","1204675757","336200","333520"
"1","1205592075","336200","333434"
"1","1203804305","336200","333413"
"0","1198632867","336200","333248"
"1","1205461250","336200","332738"
"1","1198512633","336200","332678"
"1","1204310054","336200","332211"
"1","1205837009","336200","331861"
"0","1192332631","336200","330595"
"1","1192153263","336200","330401"
"0","1199907975","336200","330208"
"1","1206745719","336200","328770"
"0","1191900567","336200","328387"
"0","1206774763","336200","327579"
"1","1205837021","336200","327385"
"1","1204844689","336200","327267"
"1","1193283275","336200","327205"
"0","1204473987","336200","326891"
"0","1192157754","336200","324953"
"1","1205723130","336200","324819"
"1","1193194572","336200","324438"
"1","1204377053","336200","324212"
"1","1205359429","336200","322928"
"1","1203804304","336200","322918"
"0","1191900517","336200","322863"
"1","1193194571","336200","322741"
"1","1201363612","336200","322734"
"1","1195150213","336200","322070"
"1","1201143851","336200","322025"
"0","1198966732","336200","321735"
"1","1206570165","336200","321583"
"0","1204502370","336200","320994"
"0","1195336024","336200","320958"
"0","1192493959","336200","320922"
"1","1199907890","336200","319788"
"1","1206419066","336200","319719"
"0","1207288587","336200","319399"
"1","1192386332","336200","317856"
"1","1192901477","336200","317281"
"1","1201363616","336200","316913"
"1","1198975855","336200","315577"
"0","1206503301","336200","315341"
"1","1198512640","336200","315266"
"1","1206917682","336200","315194"
"1","1207288593","336200","314945"
"1","1203705612","336200","314829"
"1","1198966739","336200","314660"
"1","1192367874","336200","314037"
"1","1202837794","336200","313926"
"0","1198512597","336200","313707"
"1","1208619402","336200","313120"
"1","1204675730","336200","312715"
"1","1204072594","336200","312500"
"0","1198632867","336200","311757"
"1","1199684053","336200","310909"
"1","1192547793","336200","310799"
"1","1204415093","336200","310550"
"1","1204844683","336200","310449"
"0","1192332576","336200","309986"
"0","1206002649","336200","309715"
"0","1191199792","336200","309707"
"1","1192777126","336200","309599"
"1","1203705615","336200","309290"
"1","1198512649","336200","308793"
"1","1196022114","336200","308626"
"1","1206946794","336200","308012"
"1","1205079824","336200","307845"
"1","1206283660","336200","306916"
"1","1203705607","336200","306676"
"1","1196022091","336200","306639"
"1","1198512612","336200","306508"
"1","1195150194","336200","306365"
"0","1192332642","336200","306169"
"1","1198512666","336200","305992"
"1","1205359414","336200","304742"
"1","1206002666","336200","304479"
"1","1195150186","336200","304320"
"1","1204379557","336200","304238"
"1","1199907893","336200","304206"
"0","1198953556","336200","302877"
"1","1206745709","336200","302616"
"1","1198512582","336200","302342"
"1","1208619400","336200","302109"
"1","1202839649","336200","301139"
"0","1192332589","336200","300568"
"1","1198512652","336200","300405"
"1","1204844691","336200","300292"
"1","1204310052","336200","299488"
"1","1204745686","336200","299481"
"0","1192569086","336200","299351"
"0","1203864273","336200","298760"
"0","1192332615","336200","298741"
"1","1208398337","336200","298286"
"1","1206745743","336200","298192"
"1","1208619405","336200","298019"
"0","1192569080","336200","297939"
"0","1198953579","336200","297753"
"1","1205359458","336200","297749"
"1","1206642329","336200","297402"
"0","1192901503","336200","297196"
"1","1192153226","336200","296942"
"1","1191921653","336200","296485"
"1","1202251187","336200","296092"
"1","1207719163","336200","296086"
"1","1206419016","336200","295673"
"0","1192332593","336200","295226"
"1","1207458336","336200","295214"
"1","1202837784","336200","295168"
"1","1206563469","336200","294465"
"1","1198512600","336200","294358"
"1","1201143841","336200","292729"
"0","1201143835","336200","292631"
"1","1204024909","336200","292554"
"0","1206230958","336200","292258"
"0","1203819885","336200","292175"
"1","1198512662","336200","292114"
"0","1192184710","336200","291918"
"1","1198804212","336200","291336"
"1","1203705602","336200","291287"
"1","1193194556","336200","290022"
"1","1192901479","336200","289156"
"0","1192332614","336200","287610"
"1","1203705603","336200","287453"
"0","1204500054","336200","287433"
"1","1191900514","336200","286947"
"1","1195150476","336200","286863"
"1","1207288582","336200","286278"
"1","1191199781","336200","286171"
"1","1202251168","336200","286170"
"1","1200016742","336200","285910"
"1","1208398340","336200","285515"
"1","1198512601","336200","285376"
"1","1206419025","336200","284697"
"1","1198512564","336200","284233"
"1","1192590486","336200","284070"
"1","1202949509","336200","283093"
"1","1207719169","336200","282248"
"1","1208398307","336200","281939"
